"Year","State","District","Democrat","Republican","Other","Total","Winner","Dperc","Rperc","Operc"
1976,"Michigan","18","123113","60995",2087,"186195","D",0.661204651,0.3275866699,0.01120867907
1976,"Michigan","19","64337","131799",1509,"197645","R",0.3255179741,0.6668471249,0.007634900959
1976,"Minnesota","1","70630","158177",2966,"231773","R",0.3047378254,0.6824651707,0.01279700397
1976,"Minnesota","2","97488","148322",0,"245810","R",0.3965989992,0.6034010008,0
1976,"Minnesota","3","72044","149013",4402,"225459","R",0.3195436864,0.6609316993,0.01952461423
1976,"Minnesota","4","133282","59767",7550,"200599","D",0.6644200619,0.2979426617,0.03763727636
1976,"Minnesota","5","138213","50764",6619,"195596","D",0.7066248799,0.2595349598,0.03384016033
1976,"Minnesota","6","147507","99201",0,"246708","D",0.5979011625,0.4020988375,0
1976,"Minnesota","7","174080","63333",3214,"240627","D",0.7234433376,0.2631998903,0.0133567721
1976,"Minnesota","8","206755","0",0,"206755","D",1,0,0
1976,"Mississippi","1","93687","0",0,"93687","D",1,0,0
1976,"Mississippi","2","75092","42601",1480,"119173","D",0.630109169,0.3574719106,0.01241892039
1976,"Mississippi","3","129088","8321",0,"137409","D",0.939443559,0.06055644099,0
1976,"Mississippi","4","28737","101132",3122,"132991","R",0.2160822913,0.760442436,0.02347527276
1976,"Mississippi","5","48724","104554",0,"153278","R",0.3178799306,0.6821200694,0
1976,"Missouri","1","87310","45874",0,"133184","D",0.6555592263,0.3444407737,0
1976,"Missouri","2","111568","106811",0,"218379","D",0.510891615,0.489108385,0
1976,"Missouri","3","115109","65623",0,"180732","D",0.6369043667,0.3630956333,0
1976,"Missouri","4","115955","91605",0,"207560","D",0.5586577375,0.4413422625,0
1976,"Missouri","5","100876","41681",5745,"148302","D",0.6802066054,0.2810548745,0.03873852005
1976,"Missouri","6","83755","120969",1937,"206661","R",0.4052772415,0.5853499209,0.009372837642
1976,"Missouri","7","81848","133656",0,"215504","R",0.3797980548,0.6202019452,0
1976,"Missouri","8","132386","60179",4082,"196647","D",0.6732164742,0.3060255178,0.020758008
1976,"Missouri","9","120325","94816",0,"215141","D",0.5592843763,0.4407156237,0
1976,"Missouri","10","131675","51024",0,"182699","D",0.7207209673,0.2792790327,0
1976,"Montana","1","111487","56297",0,"167784","D",0.6644674105,0.3355325895,0
1976,"Montana","2","68972","84149",0,"153121","R",0.4504411544,0.5495588456,0
1976,"Nebraska","1","53699","146558",11,"200268","R",0.2681356982,0.7318093754,5.492639863e-05
1976,"Nebraska","2","106296","88352",127,"194775","D",0.5457373893,0.4536105763,0.0006520343987
1976,"Nebraska","3","51012","150720",5033,"206765","R",0.2467148695,0.7289434866,0.0243416439
1976,"Nevada","1","153996","24124",21743,"199863","D",0.7705077978,0.1207026813,0.1087895208
1976,"New Hampshire","1","107806","48087",2349,"158242","D",0.6812729869,0.3038826607,0.01484435232
1976,"New Hampshire","2","65792","100911",0,"166703","R",0.3946659628,0.6053340372,0
1976,"New Jersey","1","136624","56363",1911,"194898","D",0.7010025757,0.2891922955,0.009805128837
1976,"New Jersey","2","141753","87915",0,"229668","D",0.6172083181,0.3827916819,0
1976,"New Jersey","3","127164","75934",1641,"204739","D",0.6211029652,0.3708819521,0.008015082617
1976,"New Jersey","4","113281","54789",2798,"170868","D",0.6629737575,0.3206510289,0.01637521362
1976,"New Jersey","5","64598","137803",3705,"206106","R",0.3134212493,0.6686025637,0.01797618701
1976,"New Jersey","6","85053","125920",3331,"214304","R",0.3968801329,0.5875765268,0.0155433403
1976,"New Jersey","7","120526","92624",0,"213150","D",0.5654515599,0.4345484401,0
1976,"New Jersey","8","108841","44775",580,"154196","D",0.7058613712,0.2903771823,0.003761446471
1976,"New Jersey","9","89723","107454",5167,"202344","R",0.4434181394,0.5310461392,0.02553572135
1976,"New Jersey","10","88245","17129",1401,"106775","D",0.8264575041,0.160421447,0.01312104893
1976,"New Jersey","11","129026","59397",2385,"190808","D",0.6762085447,0.3112919794,0.01249947591
1976,"New Jersey","12","49189","136973",1120,"187282","R",0.2626467039,0.7313730097,0.005980286413
1976,"New Jersey","13","105291","100050",3710,"209051","D",0.5036617859,0.4785913485,0.0177468656
1976,"New Jersey","14","73174","66319",7275,"146768","D",0.4985691704,0.4518628039,0.04956802573
1976,"New Jersey","15","106170","54487",19179,"179836","D",0.5903712271,0.3029816055,0.1066471674
1976,"New Mexico","1","61800","162587",1159,"225546","R",0.2740017557,0.7208596029,0.005138641341
1976,"New Mexico","2","123563","52131",0,"175694","D",0.7032852573,0.2967147427,0
1976,"New York","1","135528","61671",10269,"207468","D",0.6532477298,0.2972554804,0.04949678987
1976,"New York","2","91241","67755",906,"159902","D",0.570605746,0.4237282836,0.005665970407
1976,"New York","3","94265","84824",2350,"181439","D",0.5195410028,0.4675069858,0.01295201142
1976,"New York","4","83971","106058",0,"190029","R",0.4418851859,0.5581148141,0
1976,"New York","5","87868","110366",0,"198234","R",0.4432539322,0.5567460678,0
1976,"New York","6","112422","69525",0,"181947","D",0.6178832297,0.3821167703,0
1976,"New York","7","107312","0",6061,"113373","D",0.9465392995,0,0.05346070052
1976,"New York","8","107295","30191",375,"137861","D",0.7782839237,0.2189959452,0.002720131147
1976,"New York","9","109552","0",5643,"115195","D",0.9510134988,0,0.04898650115
1976,"New York","10","106222","0",9740,"115962","D",0.9160069678,0,0.0839930322
1976,"New York","11","84770","19203",10485,"114458","D",0.7406210138,0.1677733317,0.09160565448
1976,"New York","12","43203","5336",1093,"49632","D",0.8704666344,0.107511283,0.02202208253
1976,"New York","13","110624","21600",0,"132224","D",0.8366408519,0.1633591481,0
1976,"New York","14","55723","8977",891,"65591","D",0.8495525301,0.1368632892,0.01358418076
1976,"New York","15","69242","33641",6604,"109487","D",0.632422114,0.3072602227,0.06031766328
1976,"New York","16","93995","19423",0,"113418","D",0.8287485232,0.1712514768,0
1976,"New York","17","89126","27734",19055,"135915","D",0.6557480778,0.2040540043,0.1401979178
1976,"New York","18","112187","29728",6319,"148234","D",0.7568236707,0.2005477826,0.04262854676
1976,"New York","19","91672","0",2809,"94481","D",0.9702691546,0,0.02973084536
1976,"New York","20","91977","14114",4399,"110490","D",0.8324463752,0.127740067,0.03981355779
1976,"New York","21","41285","0",598,"41883","D",0.9857221307,0,0.0142778693
1976,"New York","22","92044","11130",3418,"106592","D",0.8635169619,0.1044168418,0.03206619634
1976,"New York","23","80424","93006",0,"173430","R",0.463725999,0.536274001,0
1976,"New York","24","99761","81111",2140,"183012","D",0.5451063318,0.4432004459,0.0116932223
1976,"New York","25","58216","139389",0,"197605","R",0.29460793,0.70539207,0
1976,"New York","26","60511","120049",3421,"183981","R",0.3288980927,0.6525075959,0.01859431137
1976,"New York","27","127048","63626",0,"190674","D",0.666310037,0.333689963,0
1976,"New York","28","170034","44053",1075,"215162","D",0.790260362,0.2047434026,0.004996235395
1976,"New York","29","100663","96476",17083,"214222","D",0.4699003837,0.450355239,0.07974437733
1976,"New York","30","75951","95564",0,"171515","R",0.4428242428,0.5571757572,0
1976,"New York","31","62032","123143",0,"185175","R",0.3349912245,0.6650087755,0
1976,"New York","32","101419","81597",2124,"185140","D",0.5477962623,0.4407313384,0.01147239927
1976,"New York","33","48855","125163",8737,"182755","R",0.2673251074,0.6848677191,0.04780717354
1976,"New York","34","58247","126566",7383,"192196","R",0.3030604175,0.6585256717,0.0384139108
1976,"New York","35","67177","120738",0,"187915","R",0.3574860974,0.6425139026,0
1976,"New York","36","123246","61701",0,"184947","D",0.666385505,0.333614495,0
1976,"New York","37","100042","23660",4249,"127951","D",0.7818774375,0.1849145376,0.03320802495
1976,"New York","38","46307","165702",0,"212009","R",0.2184199727,0.7815800273,0
1976,"New York","39","109986","68018",0,"178004","D",0.6178849913,0.3821150087,0
1976,"North Carolina","1","98611","29295",2050,"129956","D",0.7588029795,0.2254224507,0.01577456985
1976,"North Carolina","2","113368","0",0,"113368","D",1,0,0
1976,"North Carolina","3","77193","35089",0,"112282","D",0.6874922071,0.3125077929,0
1976,"North Carolina","4","92165","59917",0,"152082","D",0.6060217514,0.3939782486,0
1976,"North Carolina","5","98789","83129",246,"182164","D",0.5423080301,0.4563415384,0.001350431479
1976,"North Carolina","6","103851","0",3960,"107811","D",0.9632690542,0,0.03673094582
1976,"North Carolina","7","95463","21955",0,"117418","D",0.8130184469,0.1869815531,0
1976,"North Carolina","8","99296","49094",2691,"151081","D",0.6572368465,0.3249515161,0.01781163747
1976,"North Carolina","9","70847","82297",644,"153788","R",0.4606796369,0.5351327802,0.004187582906
1976,"North Carolina","10","67190","99882",0,"167072","R",0.4021619422,0.5978380578,0
1976,"North Carolina","11","93857","88752",1796,"184405","D",0.5089720995,0.4812884683,0.009739432228
1976,"North Dakota","1","104263","181018",4600,"289881","R",0.3596751771,0.6244562424,0.01586858056
1976,"Ohio","1","56995","109789",2732,"169516","R",0.3362219496,0.6476615777,0.01611647278
1976,"Ohio","2","88178","83459",0,"171637","D",0.5137470359,0.4862529641,0
1976,"Ohio","3","33873","100871",10630,"145374","R",0.233005902,0.6938723568,0.07312174116
1976,"Ohio","4","51784","121173",0,"172957","R",0.2994038981,0.7005961019,0
1976,"Ohio","5","60304","124910",0,"185214","R",0.3255909381,0.6744090619,0
1976,"Ohio","6","67067","107064",0,"174131","R",0.3851525576,0.6148474424,0
1976,"Ohio","7","54755","101027",0,"155782","R",0.3514847672,0.6485152328,0
1976,"Ohio","8","46424","110775",4158,"161357","R",0.2877098607,0.6865211921,0.02576894712
1976,"Ohio","9","91040","73919",3010,"167969","D",0.5420047747,0.440075252,0.01791997333
1976,"Ohio","10","57757","127147",0,"184904","R",0.3123620906,0.6876379094,0
1976,"Ohio","11","47548","120716",0,"168264","R",0.2825797556,0.7174202444,0
1976,"Ohio","12","89424","90987",15429,"195840","R",0.4566176471,0.464598652,0.07878370098
1976,"Ohio","13","108061","49828",5794,"163683","D",0.6601846252,0.3044176854,0.03539768944
1976,"Ohio","14","121652","39917",2619,"164188","D",0.7409311277,0.2431176456,0.01595122664
1976,"Ohio","15","57741","109630",0,"167371","R",0.3449880804,0.6550119196,0
1976,"Ohio","16","55671","116374",2046,"174091","R",0.3197810341,0.6684664917,0.01175247428
1976,"Ohio","17","72168","94874",0,"167042","R",0.4320350571,0.5679649429,0
1976,"Ohio","18","116901","45735",23198,"185834","D",0.6290614204,0.2461067404,0.1248318392
1976,"Ohio","19","90386","86162",3347,"179895","D",0.502437533,0.4789571695,0.01860529753
1976,"Ohio","20","98785","0",23191,"121976","D",0.8098724339,0,0.1901275661
1976,"Ohio","21","91903","12434",5289,"109626","D",0.8383321475,0.1134219984,0.04824585409
1976,"Ohio","22","128535","42727",5461,"176723","D",0.7273246833,0.2417738495,0.03090146727
1976,"Ohio","23","130576","47804",0,"178380","D",0.7320103151,0.2679896849,0
1976,"Oklahoma","1","100945","84374",1725,"187044","D",0.5396858493,0.4510917217,0.009222428947
1976,"Oklahoma","2","102402","87341",0,"189743","D",0.5396878936,0.4603121064,0
1976,"Oklahoma","3","151271","31732",1562,"184565","D",0.8196082681,0.1719285888,0.008463143066
1976,"Oklahoma","4","116425","34170",4762,"155357","D",0.749402988,0.2199450298,0.03065198221
1976,"Oklahoma","5","74752","78651",4361,"157764","R",0.4738216577,0.4985357876,0.0276425547
1976,"Oklahoma","6","137498","55953",0,"193451","D",0.7107639661,0.2892360339,0
1976,"Oregon","1","154844","109140",16,"264000","D",0.586530303,0.4134090909,6.060606061e-05
1976,"Oregon","2","173313","67431",17,"240761","D",0.7198549599,0.2800744307,7.060944256e-05
1976,"Oregon","3","148503","0",28548,"177051","D",0.8387583239,0,0.1612416761
1976,"Oregon","4","122475","85943",36434,"244852","D",0.5002001209,0.3509997876,0.1488000915
1976,"Pennsylvania","1","117087","40191",1927,"159205","D",0.7354480073,0.2524481015,0.01210389121
1976,"Pennsylvania","2","109855","37907",1607,"149369","D",0.7354605039,0.253780905,0.01075859114
1976,"Pennsylvania","3","98627","35491",700,"134818","D",0.7315566171,0.2632511979,0.00519218502
1976,"Pennsylvania","4","144890","69700",0,"214590","D",0.6751945571,0.3248054429,0
1976,"Pennsylvania","5","81299","119682",0,"200981","R",0.4045108742,0.5954891258,0
1976,"Pennsylvania","6","133624","46103",1271,"180998","D",0.7382623012,0.2547155217,0.007022177041
1976,"Pennsylvania","7","109436","92788",127,"202351","D",0.54082263,0.4585497477,0.0006276222999
1976,"Pennsylvania","8","93855","92543",3225,"189623","D",0.4949557807,0.4880367888,0.01700743053
1976,"Pennsylvania","9","0","154359",0,"154359","R",0,1,0
1976,"Pennsylvania","10","74925","125218",0,"200143","R",0.3743573345,0.6256426655,0
1976,"Pennsylvania","11","130175","53621",0,"183796","D",0.7082580687,0.2917419313,0
1976,"Pennsylvania","12","122504","58409",0,"180913","D",0.6771431572,0.3228568428,0
1976,"Pennsylvania","13","75435","130705",0,"206140","R",0.3659406229,0.6340593771,0
1976,"Pennsylvania","14","114472","43308",1864,"159644","D",0.7170454261,0.2712785949,0.01167597905
1976,"Pennsylvania","15","108844","57616",430,"166890","D",0.6521900653,0.3452333873,0.002576547426
1976,"Pennsylvania","16","57836","97527",1092,"156455","R",0.369665399,0.6233549583,0.006979642709
1976,"Pennsylvania","17","86158","82370",1336,"169864","D",0.5072175387,0.4849173456,0.007865115622
1976,"Pennsylvania","18","113787","77594",0,"191381","D",0.5945574535,0.4054425465,0
1976,"Pennsylvania","19","51686","124098",0,"175784","R",0.2940313112,0.7059686888,0
1976,"Pennsylvania","20","134961","44432",662,"180055","D",0.7495543029,0.2467690428,0.003676654356
1976,"Pennsylvania","21","99160","67763",0,"166923","D",0.5940463567,0.4059536433,0
1976,"Pennsylvania","22","97036","77030",1350,"175416","D",0.5531764491,0.4391275596,0.007695991244
1976,"Pennsylvania","23","95821","73641",0,"169462","D",0.5654424001,0.4345575999,0
1976,"Pennsylvania","24","79937","101048",1541,"182526","R",0.4379485662,0.5536088009,0.00844263283
1976,"Pennsylvania","25","78857","103632",0,"182489","R",0.4321191962,0.5678808038,0
1976,"Rhode Island","1","116674","68080",2248,"187002","D",0.6239184608,0.3640602774,0.0120212618
1976,"Rhode Island","2","154453","45438",2021,"201912","D",0.7649520583,0.2250386307,0.01000931099
1976,"South Carolina","1","89891","40598",14,"130503","D",0.6888040888,0.311088634,0.0001072772273
1976,"South Carolina","2","60602","83426",967,"144995","R",0.41795924,0.5753715645,0.006669195489
1976,"South Carolina","3","117740","0",115,"117855","D",0.9990242247,0,0.0009757753171
1976,"South Carolina","4","91721","32983",61,"124765","D",0.7351500822,0.2643609987,0.000488919168
1976,"South Carolina","5","66073","62095",342,"128510","D",0.514146759,0.4831919695,0.002661271496
1976,"South Carolina","6","75916","60288",692,"136896","D",0.5545523609,0.4403927069,0.005054932211
1976,"South Dakota","1","29533","121587",1282,"152402","R",0.1937835461,0.7978044908,0.008411963098
1976,"South Dakota","2","42968","99601",0,"142569","R",0.3013838913,0.6986161087,0
1976,"Tennessee","1","69507","97781",1446,"168734","R",0.4119323906,0.5794979079,0.008569701424
1976,"Tennessee","2","69449","117256",2,"186707","R",0.3719678427,0.6280214454,1.071197116e-05
1976,"Tennessee","3","123872","57116",2581,"183569","D",0.6747980323,0.3111418595,0.01406010819
1976,"Tennessee","4","115392","0",7322,"122714","D",0.9403328064,0,0.05966719364
1976,"Tennessee","5","125830","0",10321,"136151","D",0.9241944606,0,0.07580553944
1976,"Tennessee","6","64492","116905",8,"181405","R",0.3555139053,0.6444419944,4.410021774e-05
1976,"Tennessee","7","105684","0",15,"105699","D",0.9998580876,0,0.0001419124117
1976,"Tennessee","8","100683","63819",1452,"165954","D",0.6066922159,0.3845583716,0.008749412488
1976,"Texas","1","135384","26334",0,"161718","D",0.8371609839,0.1628390161,0
1976,"Texas","2","133910","0",6992,"140902","D",0.9503768577,0,0.04962314233
1976,"Texas","3","60070","171343",0,"231413","R",0.2595791939,0.7404208061,0
1976,"Texas","4","105394","62641",0,"168035","D",0.6272145684,0.3727854316,0
1976,"Texas","5","67871","56056",1841,"125768","D",0.5396523758,0.4457095605,0.01463806374
1976,"Texas","6","119025","60316",1193,"180534","D",0.6592940942,0.3340977323,0.00660817353
1976,"Texas","7","0","193127",0,"193127","R",0,1,0
1976,"Texas","8","84404","54566",193,"139163","D",0.6065117883,0.3921013488,0.001386862887
1976,"Texas","9","112945","0",0,"112945","D",1,0,0
1976,"Texas","10","160683","48482",0,"209165","D",0.7682116989,0.2317883011,0
1976,"Texas","11","92142","68373",0,"160515","D",0.5740398094,0.4259601906,0
1976,"Texas","12","101814","31941",504,"134259","D",0.758340223,0.2379058387,0.003753938283
1976,"Texas","13","101798","69328",547,"171673","D",0.5929761815,0.4038375283,0.003186290215
1976,"Texas","14","93589","58788",0,"152377","D",0.6141937432,0.3858062568,0
1976,"Texas","15","102837","35446",0,"138283","D",0.7436705886,0.2563294114,0
1976,"Texas","16","71876","52499",0,"124375","D",0.5778974874,0.4221025126,0
1976,"Texas","17","127613","0",0,"127613","D",1,0,0
1976,"Texas","18","93953","15381",542,"109876","D",0.8550820925,0.1399850741,0.004932833376
1976,"Texas","19","87908","72991",0,"160899","D",0.5463551669,0.4536448331,0
1976,"Texas","20","90173","0",0,"90173","D",1,0,0
1976,"Texas","21","149395","56211",4694,"210300","D",0.7103899192,0.2672895863,0.02232049453
1976,"Texas","22","96535","96267",0,"192802","D",0.5006950135,0.4993049865,0
1976,"Texas","23","96481","0",0,"96481","D",1,0,0
1976,"Texas","24","82743","47075",704,"130522","D",0.6339391061,0.3606671672,0.005393726728
1976,"Utah","1","155631","106542",5358,"267531","D",0.5817307153,0.3982416991,0.02002758559
1976,"Utah","2","110931","144861",20508,"276300","R",0.4014875136,0.5242888165,0.07422366992
1976,"Vermont","1","60602","124458",123,"185183","R",0.3272546616,0.6720811306,0.0006642078377
1976,"Virginia","1","70159","71789",5902,"147850","R",0.4745282381,0.4855529253,0.03991883666
1976,"Virginia","2","41464","79381",2,"120847","R",0.3431115377,0.6568719124,1.654985229e-05
1976,"Virginia","3","129066","0",17722,"146788","D",0.8792680601,0,0.1207319399
1976,"Virginia","4","65982","74495",3,"140480","R",0.4696896355,0.5302890091,2.135535308e-05
1976,"Virginia","5","101038","0",41,"101079","D",0.9995943767,0,0.0004056233243
1976,"Virginia","6","0","90830",55146,"145976","R",0,0.6222255713,0.3777744287
1976,"Virginia","7","0","115508",25974,"141482","R",0,0.816414809,0.183585191
1976,"Virginia","8","83245","68729",9353,"161327","D",0.5160016612,0.4260229224,0.05797541639
1976,"Virginia","9","71439","96052",13,"167504","R",0.4264913077,0.5734310822,7.761008692e-05
1976,"Virginia","10","103689","73616",12184,"189489","D",0.5472032677,0.3884974853,0.06429924692
1976,"Washington","1","58006","161354",5201,"224561","R",0.2583084329,0.7185308224,0.02316074474
1976,"Washington","2","107328","106786",3744,"217858","D",0.4926511765,0.4901633174,0.01718550616
1976,"Washington","3","145198","57517",2357,"205072","D",0.7080342514,0.2804722244,0.01149352423
1976,"Washington","4","115364","81813",2487,"199664","D",0.5777906884,0.4097533857,0.01245592596
1976,"Washington","5","120415","84262",2894,"207571","D",0.5801147559,0.4059430267,0.01394221736
1976,"Washington","6","137964","47539",2251,"187754","D",0.7348125739,0.253198334,0.01198909211
1976,"Washington","7","133673","46448",3001,"183122","D",0.7299669073,0.2536451109,0.01638798178
1976,"West Virginia","1","108055","78134",0,"186189","D",0.5803511486,0.4196488514,0
1976,"West Virginia","2","145405","52230",0,"197635","D",0.7357249475,0.2642750525,0
1976,"West Virginia","3","128086","0",0,"128086","D",1,0,0
1976,"West Virginia","4","73626","28825",59067,"161518","D",0.4558377394,0.1784630815,0.365699179
1976,"Wisconsin","1","136162","71427",2218,"209807","D",0.6489869261,0.3404414533,0.01057162058
1976,"Wisconsin","2","155158","81350",37,"236545","D",0.6559343888,0.3439091928,0.0001564184405
1976,"Wisconsin","3","139083","100218",10,"239311","D",0.5811809737,0.4187772397,4.178662911e-05
1976,"Wisconsin","4","172166","0",77,"172243","D",0.9995529572,0,0.0004470428406
1976,"Wisconsin","5","134935","36413",2163,"173511","D",0.777674038,0.2098598936,0.01246606843
1976,"Wisconsin","6","80715","139541",15,"220271","R",0.3664349824,0.6334969197,6.809793391e-05
1976,"Wisconsin","7","171366","60952",1619,"233937","D",0.7325305531,0.2605487802,0.006920666675
1976,"Wisconsin","8","115996","107048",5062,"228106","D",0.5085179697,0.469290593,0.02219143731
1976,"Wisconsin","9","84706","163791",27,"248524","R",0.3408362975,0.6590550611,0.0001086414189
1976,"Wyoming","1","85721","66147",0,"151868","D",0.5644441225,0.4355558775,0
1974,"Alabama","1","37718","60710",3638,"102066","R",0.3695451962,0.5948112006,0.03564360316
1974,"Alabama","2","27729","54489",0,"82218","R",0.3372619134,0.6627380866,0
1974,"Alabama","6","39444","54505",2288,"96237","R",0.4098631503,0.56636221,0.02377463969
1974,"Alaska","1","44280","51641",0,"95921","R",0.4616298829,0.5383701171,0
1974,"Arizona","1","52897","53847",8217,"114961","R",0.4601299571,0.4683936291,0.07147641374
1974,"Arizona","2","84491","51886",0,"136377","D",0.6195399518,0.3804600482,0
1974,"Arizona","3","68424","71497",0,"139921","R",0.4890188035,0.5109811965,0
1974,"Arizona","4","63677","78887",0,"142564","R",0.4466555372,0.5533444628,0
1974,"Arkansas","1","104247","10821",0,"115068","D",0.9059599541,0.09404004589,0
1974,"Arkansas","2","80296","56038",0,"136334","D",0.5889653351,0.4110346649,0
1974,"Arkansas","3","83030","89324",0,"172354","R",0.4817410678,0.5182589322,0
1974,"California","1","137849","22628",0,"160477","D",0.8589953701,0.1410046299,0
1974,"California","2","76951","95508",7719,"180178","R",0.4270832177,0.5300758139,0.04284096838
1974,"California","3","121842","46585",0,"168427","D",0.7234113295,0.2765886705,0
1974,"California","5","87323","55881",3999,"147203","D",0.5932148122,0.3796186219,0.0271665659
1974,"California","6","84585","25721",8209,"118515","D",0.7137071257,0.2170273805,0.06926549382
1974,"California","7","82765","66115",0,"148880","D",0.5559175175,0.4440824825,0
1974,"California","8","93106","65432",6324,"164862","D",0.5647511252,0.3968895197,0.0383593551
1974,"California","9","87854","36522",0,"124376","D",0.7063581398,0.2936418602,0
1974,"California","10","86014","25678",0,"111692","D",0.7700999176,0.2299000824,0
1974,"California","11","106075","29783",4293,"140151","D",0.7568622414,0.2125065108,0.03063124773
1974,"California","12","46197","103228",0,"149425","R",0.309165133,0.690834867,0
1974,"California","13","78649","63381",7584,"149614","D",0.525679415,0.4236301416,0.05069044341
1974,"California","14","101932","34679",7367,"143978","D",0.7079692731,0.2408631874,0.05116753949
1974,"California","15","80205","31361",0,"111566","D",0.718901816,0.281098184,0
1974,"California","16","74018","76084",4576,"154678","R",0.4785295905,0.4918863704,0.0295840391
1974,"California","17","66082","61242",0,"127324","D",0.5190066288,0.4809933712,0
1974,"California","18","59931","66603",0,"126534","R",0.4736355446,0.5263644554,0
1974,"California","19","65334","84849",0,"150183","R",0.4350292643,0.5649707357,0
1974,"California","20","61119","96324",0,"157443","R",0.3881976334,0.6118023666,0
1974,"California","21","86778","31365",0,"118143","D",0.7345166451,0.2654833549,0
1974,"California","22","62770","78983",0,"141753","R",0.4428124978,0.5571875022,0
1974,"California","23","119239","47615",0,"166854","D",0.714630755,0.285369245,0
1974,"California","24","85343","43680",3980,"133003","D",0.6416622181,0.3284136448,0.02992413705
1974,"California","26","56487","80782",0,"137269","R",0.4115058753,0.5884941247,0
1974,"California","27","50919","99645",5547,"156111","R",0.3261717624,0.638295828,0.03553240963
1974,"California","28","86743","21308",0,"108051","D",0.8027968274,0.1972031726,0
1974,"California","30","66074","22928",0,"89002","D",0.7423878115,0.2576121885,0
1974,"California","31","60560","23039",2349,"85948","D",0.704612091,0.2680574301,0.02733047889
1974,"California","32","82485","8710",2877,"94072","D",0.8768283868,0.0925886555,0.03058295773
1974,"California","33","57423","71054",0,"128477","R",0.4469515944,0.5530484056,0
1974,"California","34","78345","72967",6212,"157524","D",0.4973527843,0.463211955,0.03943526066
1974,"California","35","60709","60102",0,"120811","D",0.5025121885,0.4974878115,0
1974,"California","36","69615","35858",5701,"111174","D",0.6261805818,0.3225394427,0.05127997553
1974,"California","37","46449","88548",5522,"140519","R",0.3305531636,0.6301496595,0.03929717689
1974,"California","38","67299","51509",5842,"124650","D",0.5399037304,0.4132290413,0.04686722824
1974,"California","39","64375","87995",6967,"159337","R",0.4040178992,0.5522571656,0.0437249352
1974,"California","40","56195","114895",10381,"181471","R",0.309663803,0.6331314645,0.05720473244
1974,"California","41","73954","93461",4312,"171727","R",0.4306486458,0.5442417325,0.02510962167
1974,"California","42","66746","30058",0,"96804","D",0.6894963018,0.3105036982,0
1974,"California","43","74905","114102",0,"189007","R",0.3963080732,0.6036919268,0
1974,"Colorado","1","94583","66046",1105,"161734","D",0.5848059159,0.4083618781,0.006832205968
1974,"Colorado","2","93827","86818",50,"180695","D",0.5192562052,0.4804670854,0.0002767093721
1974,"Colorado","3","91783","43298",0,"135081","D",0.6794663942,0.3205336058,0
1974,"Colorado","4","76452","82982",0,"159434","R",0.4795213066,0.5204786934,0
1974,"Colorado","5","56888","85326",5580,"147794","R",0.3849141372,0.5773306088,0.03775525393
1974,"Connecticut","1","117038","67080",2654,"186772","D",0.6266356841,0.3591544771,0.01420983873
1974,"Connecticut","2","104436","69380",3133,"176949","D",0.5902039571,0.3920903763,0.0177056666
1974,"Connecticut","3","114316","55177",6014,"175507","D",0.6513472397,0.3143863208,0.03426643952
1974,"Connecticut","4","71047","83630",2558,"157235","R",0.451852323,0.5318790346,0.01626864248
1974,"Connecticut","5","90407","94998",3084,"188489","R",0.4796407217,0.5039975808,0.0163616975
1974,"Connecticut","6","122785","69942",854,"193581","D",0.6342822901,0.3613061199,0.00441158998
1974,"Delaware","1","63490","93826",3012,"160328","R",0.3960006986,0.5852128137,0.0187864877
1974,"Florida","4","74720","34867",0,"109587","D",0.6818326991,0.3181673009,0
1974,"Florida","5","63610","74954",3524,"142088","R",0.4476803108,0.5275181578,0.02480153145
1974,"Florida","6","34886","109302",0,"144188","R",0.2419480123,0.7580519877,0
1974,"Florida","8","63283","48240",0,"111523","D",0.567443487,0.432556513,0
1974,"Florida","9","26255","86226",0,"112481","R",0.2334171993,0.7665828007,0
1974,"Florida","10","41925","117368",0,"159293","R",0.2631942395,0.7368057605,0
1974,"Florida","12","58899","61191",0,"120090","R",0.4904571571,0.5095428429,0
1974,"Florida","14","45479","20383",0,"65862","D",0.6905195712,0.3094804288,0
1974,"Florida","15","68064","28444",0,"96508","D",0.7052679571,0.2947320429,0
1974,"Georgia","1","64958","10485",1,"75444","D",0.8610094905,0.1389772547,1.325486454e-05
1974,"Georgia","3","67438","9453",0,"76891","D",0.8770597339,0.1229402661,0
1974,"Georgia","4","61211","49922",6,"111139","D",0.550760759,0.4491852545,5.39864494e-05
1974,"Georgia","5","69221","27397",49,"96667","D",0.7160768411,0.2834162641,0.0005068948038
1974,"Georgia","6","49082","46308",5,"95395","D",0.5145133393,0.4854342471,5.241364851e-05
1974,"Georgia","7","47993","47450",34,"95477","D",0.5026655634,0.4969783299,0.0003561067063
1974,"Georgia","9","64096","21540",6,"85642","D",0.7484178324,0.2515121085,7.005908316e-05
1974,"Georgia","10","45843","21214",1,"67058","D",0.6836320797,0.3163530078,1.491246384e-05
1974,"Hawaii","1","71552","49065",0,"120617","D",0.5932165449,0.4067834551,0
1974,"Hawaii","2","86916","51984",0,"138900","D",0.6257451404,0.3742548596,0
1974,"Idaho","1","54001","75404",0,"129405","R",0.4173022681,0.5826977319,0
1974,"Idaho","2","53599","67274",0,"120873","R",0.4434323629,0.5565676371,0
1974,"Illinois","1","75206","4399",620,"80225","D",0.9374384543,0.0548332814,0.007728264257
